Cuisine,NumberOfReviews,Rating,RestaurantID,bestAnswer,score
Turkey,162,3.5,KxFUde0zYhZXBeJKnwPzMg,0,3.24E-01
Turkey,137,3.5,NI0gvoYzOK0EjjoGOlYFzA,0,3.24E-01
Turkey,128,3.5,1IsRBdEoRDeQz4VUJuU0FA,0,3.24E-01
Turkey,12,4.5,Z1uRdtyn0xcdo35RL6_N3w,1,9.98E-01
Turkey,162,4,Dq_KwjD7WpGmgrXiu0qEOg,0,3.24E-01
Turkey,168,3,ggXGOHshLOA3EEQ7aRwmDQ,0,2.23E-03
Turkey,777,3.5,gVQ9J1NrmZDCe15IVP7O-Q,0,2.62E-01
Turkey,6,5,01gSfHp2VNsM6IvoqCdCZw,0,3.24E-01
Turkey,65,3.5,zjks9r34-5cw9FrONfpsCg,0,3.24E-01
Turkey,104,4,4-P1arNgfHQ-PFmJkq7tiA,0,3.24E-01
Turkey,19,4.5,DAQPAMt2LDsbFxPCSvQSew,1,9.98E-01
Turkey,15,3,uU_elQDqXe3-hjICnhfQXg,0,2.23E-03
Turkey,10,4,D8STvGfz5CjczxmEhbJz_Q,0,3.24E-01
Turkey,8,3.5,SaXPPpupqhlaFUDVVAh0OA,0,3.24E-01
Turkey,50,4,fBDnGXpDXFAgpZDB0XDSvQ,0,3.24E-01
Turkey,30,3.5,N-85msuK0HE5qOp3BpPPEA,0,3.24E-01
Turkey,37,4.5,or0Op4EDk95L0vhLwSATcQ,1,9.98E-01
Turkey,2,5,2BL1FfLuumLlgCAf4vHHaA,0,3.24E-01
Turkey,6,3,o5Rkhc6jx3uTXhQko6RO1w,0,2.23E-03
Turkey,5,5,SuN3HU1TrpDBFoqFED905g,0,3.24E-01
Turkey,449,4,P4HX6tjQQK4gbdn_d0cGTw,0,3.92E-01
Turkey,4,4,zwJ6Xi4eyRODbErmysIEng,0,3.24E-01
Turkey,6,3,Eumq0TfvlBHZFjTQWLHfBA,0,2.23E-03
Turkey,26,3.5,L-FJLj5rq8q3ilQGSdx_gw,0,3.24E-01
Turkey,27,3.5,A1hTCaZCnqlZGDR10YEEEA,0,3.24E-01
Turkey,148,5,bf2gElKkOHClspvNWfdHQA,0,3.24E-01
Turkey,20,4.5,lpoam-7-1cS_tekd_uc8HQ,1,9.98E-01
Turkey,3,4.5,P7ccAWcoLw7LDwzfULazcg,1,9.98E-01
Turkey,22,3.5,aFsKxUfIscCMD14St8r-HA,0,3.24E-01
Turkey,122,4.5,qUOxvK1j0F293sZk5PdSBg,1,9.98E-01
Turkey,192,3,bxkkhVvPliA22XuyVH3Bdw,0,2.23E-03
Turkey,587,4,9iC39Z1YjZKbrrCANgzBXg,0,4.29E-01
Turkey,72,3.5,zYT4oevZCBO1J2r1heb8VA,0,3.24E-01
Turkey,45,4.5,I3jKi1C0nYefkw8pA3HYpg,1,9.98E-01
Turkey,166,4.5,#NAME?,1,9.98E-01
Turkey,16,3.5,JvVAXh4iSByS6TRn87aVVw,0,3.24E-01
Turkey,7,3,xYHEQjHCgc_a8_-rxBawig,0,2.23E-03
Turkey,4,3.5,mnV1__bNIGFvSDvHd7S_Kw,0,3.24E-01
Turkey,873,4,55spA8dSOvKRme3ix-k7gg,0,4.29E-01
Turkey,2,3.5,6WOTOYYabHMAXMl1GhDDdQ,0,3.24E-01
Turkey,1781,4,ssGhu4n3emZ9kEPVf371IQ,0,4.51E-01
Turkey,190,3.5,penftLPo6kx6qCtbsuyLog,0,3.24E-01
Turkey,7,3,1-K3qGMOtZ_Dv5e7CJxusQ,0,2.23E-03
Turkey,19,4.5,pIQ0oSsZKO-IqOIlYH_pXw,1,9.98E-01
Turkey,69,4,xefmiLAsKURFc6FDGSRgfQ,0,3.24E-01
Turkey,2,3.5,1rCKMrnb9keS8hX5OXE1_Q,0,3.24E-01
Turkey,17,4,ayXks_0MqvVjU3eub7y-sw,0,3.24E-01
Turkey,200,3.5,2Z_WBokjQwapf7kKxl4w2A,0,3.24E-01
Turkey,110,4.5,RKAK9AuzKR7K36ABcXPjTA,1,9.98E-01
Turkey,17,4.5,wJhm-RhgPhvlqF80s5D49Q,1,9.98E-01
Turkey,109,3.5,n7m04vLBK5FCCJcFQ099TA,0,3.24E-01
Turkey,54,3.5,TGv0foMp3aBjlrugbE6qGQ,0,3.24E-01
Turkey,70,3.5,mHVSFTSSKoKpIWSMNJqBwQ,0,3.24E-01
Turkey,44,4.5,fyepvQnhH7O1Bw9V4Xu-OA,1,9.98E-01
Turkey,28,3.5,rzY-VUEp2THFhAzQttqOsw,0,3.24E-01
Turkey,56,3.5,J7JYXewqxy6K49cM-hWhBw,0,3.24E-01
Turkey,3,2.5,Bw34nA4J3Oumxyvi7KssAg,0,5.89E-02
Japanese,1691,4,klAhw3xLQi9GF1tf_HnS7w,0,3.46E-01
Japanese,1607,4,7iY35991NhQ1AShJZCNZgA,0,2.29E-01
Japanese,26,4,LRyA5LakzQpv1t6pX-AcGg,0,2.65E-01
Japanese,644,4,_FhKGcCbiYgtkXcCiwTAiA,0,3.59E-01
Japanese,354,4.5,axqp3pGJXnTLgq2QrPyDyQ,1,9.96E-01
Japanese,1158,4,YC-wGlO0oOkEIaCEDZv-ag,0,3.05E-01
Japanese,1153,4,OLSSJIp8pu5UlugTF7tuHA,0,3.05E-01
Japanese,674,4,wjIyCBEpCG_HRp8veiI0YQ,0,3.44E-01
Japanese,205,4,i8F0fnempD5fTb2CxbwKDw,0,2.65E-01
Japanese,1477,4,HZWHBfeuP4Fb6y8b8uqnbA,0,2.29E-01
Japanese,215,4,KJTTqIxuB0BEsYxLaYyAZw,0,2.65E-01
Japanese,155,4.5,diz6_4TVSP6EdWEZCZ0Acg,1,9.98E-01
Japanese,266,4,_IkMfWpOkQXRZtJAYJUJIw,0,2.23E-01
Japanese,164,4,VzstANC68PM1BbyOcDXEtw,0,2.65E-01
Japanese,534,4,8NVN6Nldm7AGoGaABBZMRw,0,3.43E-01
Japanese,728,4,Ms1p17KsYteDlkvHnllC2g,0,3.43E-01
Japanese,147,5,MmXZLVwWcYugi_TXSHmjeQ,0,2.65E-01
Japanese,69,4.5,HO8vjBAFY3GU1erXMZ_UbQ,1,9.98E-01
Japanese,556,4,BPZfuPvSxCfoppU4lPFm0Q,0,3.46E-01
Japanese,60,4.5,yoGoH-1kDWMrQBI95ITo4A,1,9.98E-01
Japanese,94,3.5,SEPjcYB9-BUcilZAk7RR9w,0,2.65E-01
Japanese,878,4,KfaG5PoTEPpbODHBta9irw,0,3.60E-01
Japanese,1129,4,J9UA6rzI5WW_cDGjwDnF5g,0,3.52E-01
Japanese,138,4,DNSFvZtdsqkaidmFSpm-Jw,0,2.65E-01
Japanese,1041,4,6lUsFj0KCao678o9L7QwUw,0,3.13E-01
Japanese,127,4,flHcoaHEWxACgc-Vk9MsOQ,0,2.65E-01
Japanese,258,4,Uu1wc7CrweSIB4B7FLdbwg,0,1.52E-01
Japanese,179,4.5,kN3rkbjvqkY62CDRYUVz4g,1,9.98E-01
Japanese,26,4.5,Z-KV06jQbPovawp9dJD3vA,1,9.98E-01
Japanese,642,4,8iSU_z2JkjjUEjm-Ur470w,0,3.59E-01
Japanese,37,4.5,YoR6ouUwehLFnBQ7RAjPlw,1,9.98E-01
Japanese,223,4.5,pNe8ZCkGTe4cXfKdOF7kYQ,1,9.98E-01
Japanese,125,4,FCoRGys6wgE7fSQ_YAUBeg,0,2.65E-01
Japanese,87,5,Je2MuObgrne2wSKhD5MZ0w,0,2.65E-01
Japanese,43,4,zuD-iB7hV_dnf_JzBk_DCQ,0,2.65E-01
Japanese,7,4.5,qNyUkJJjg1Tu6XmhAUU1sA,1,9.98E-01
Japanese,67,4,kwq1W0opBnOYKoUXWYyQ5g,0,2.65E-01
Japanese,214,4,6FZf17rNThWKoF4EU18wnw,0,2.65E-01
Japanese,365,4,xFp3xSQ43J-i7nmJfNBsZA,0,1.80E-01
Japanese,54,4.5,ejmJTjHzdMxoq3t7pnnjrg,1,9.98E-01
Japanese,30,4.5,sNeefaiRztDQ10B4QzUi3g,1,9.98E-01
Japanese,105,4,479rycCXZojMT9S0cl8Oxg,0,2.65E-01
Japanese,42,4,1TEsPWu212B918MtgiSu3g,0,2.65E-01
Japanese,26,4.5,PwrYnl3j3YCGzILX_5UHpw,1,9.98E-01
Japanese,819,4,ev6e12vhY_0y4qE1cRhv0A,0,2.11E-01
Japanese,1073,4,#NAME?,0,3.50E-01
Japanese,1169,4,oTkzgr7hzOAdlP99Auj3GQ,0,3.05E-01
Japanese,210,4,ULDVJYTT-47RqbLtlR_FUA,0,2.65E-01
Japanese,167,4,kesYSgOJW5krU6L8n9qQ4Q,0,2.65E-01
Japanese,183,3.5,Qli775QfVY4oFPNu7Cy5Tw,0,2.65E-01
Japanese,109,4,8tcFpd0dcmfzbLgbTO4tdw,0,2.65E-01
Japanese,873,4,6qzNc9Z9DHYYleKqrW_K3g,0,3.60E-01
Japanese,370,4,PTYUAAJbEmvIv4EsyRrcnA,0,1.80E-01
Japanese,1485,3.5,Ad3dUoLatOdNtB4LxfmmWg,0,2.29E-01
Japanese,663,4,oyyubJoK0VZ2V3a5sVJULg,0,3.59E-01
Japanese,246,4,aK2ipD9K8-usBw_gkvvJuw,0,2.65E-01
Japanese,277,4,l_RAv09V67j-Hm9dyZxWhw,0,2.23E-01
Japanese,539,4,nrxSzq-VxLqD7aFkE4SH3Q,0,3.43E-01
Japanese,1276,4,i8ejDDR4COtukAAA1Ls5fw,0,3.58E-01
Japanese,1145,4,P_UREWCQxEYVbBa-KW_Wew,0,3.52E-01
Japanese,138,4,et9pAFtSvNOct9Qcmtcf7g,0,2.65E-01
Japanese,92,4.5,vX0_qcuVXoeeH1_24I8lSA,1,9.98E-01
Japanese,238,4,_2V0as8DZDwVxAi3ZJ0JkA,0,2.65E-01
Japanese,282,4.5,OFfZUS-nu6NDnsWe1B2bUQ,1,9.97E-01
Japanese,56,5,ynR4-QgEOsE7VhNfIWo73w,0,2.65E-01
Japanese,125,4,icZcEK39HXuL2q08i4EkkQ,0,2.65E-01
Japanese,481,4,NRJq2BNcbjqAyxUB_bw7gw,0,3.45E-01
Japanese,103,4.5,n1xpGOPa7XRq4or7QLjzHw,1,9.98E-01
Japanese,23,4.5,R9jTfyPlnfk23gy8VCCVAg,1,9.98E-01
Japanese,112,4.5,6t5xWjPLWAjJV3YFMX_oaw,1,9.98E-01
Japanese,3076,4,TN4RnyqHMSupRFot4Q-_EA,0,3.21E-01
Japanese,65,3.5,NmWRyxPPk9Up5jZIWQT7jQ,0,2.65E-01
Japanese,113,4,ww-GIpxS6L6nUKJWtmI0kA,0,2.65E-01
Japanese,687,4,Brs_MJhAXe60iMnlpeqkKA,0,3.43E-01
Japanese,55,4,ZlNDeVv6UJ1cGzcSoypVOA,0,2.65E-01
Japanese,576,4,9bAyxRD6RsGEUQw424ovQA,0,3.46E-01
Japanese,9,4.5,8nVsfKu_NGdTgZruGNW9-A,1,9.98E-01
Japanese,192,4,pTMnHb_W3sKqS8oCzjHdVA,0,2.65E-01
Japanese,401,4,8lYK0L12S3EPeJ0ZW2x9xA,0,2.89E-01
Japanese,131,4,aTzxrI2o3vH_HQkqeFszzg,0,2.65E-01
Japanese,184,4.5,WHXgDm3kcU-aONfjR8tX0A,1,9.98E-01
Japanese,400,4,zuiEL6WWZ0OXGS5whWfqGA,0,2.89E-01
Japanese,440,4,vAxm4dekBCfaRNoBYbx6OQ,0,4.11E-01
Japanese,308,4,T1bgtJcjtc-6xykWqBRfUw,0,2.75E-01
Japanese,238,4,ZOpnIsm7ihoO1gq2YmGdzw,0,2.65E-01
Japanese,224,4,K54qUgd274Fj_LvHCjeSFw,0,2.65E-01
Japanese,234,4,Clumryf360iOnwpZ2ML8aw,0,2.65E-01
Japanese,563,4,kr_Wu5m0P-AEghraNqXeTA,0,3.46E-01
Japanese,2745,4,t1w4qyqyfEdTPhoy-5t3FA,0,3.21E-01
Japanese,376,4,Fb8vIbK7jc_6cTDJ4tOKTA,0,1.80E-01
Japanese,136,3.5,Nbqzy3ea5_x2zXWkdWlUIQ,0,2.65E-01
Japanese,391,4,7rxg-tWPc1jK7Cikn5R86g,0,2.59E-01
Japanese,67,4,IjRxYyr41Yl1fGhIrss1vg,0,2.65E-01
Japanese,485,4,wQU3LMmOPNzxL-ptOi_F5w,0,3.77E-01
Japanese,274,4,zm-PPnv9eAkWYFGpVg9kMg,0,2.23E-01
Japanese,81,4,e8EW89rpbE1G2Ev41yypTg,0,2.65E-01
Japanese,16,4.5,9g0H0NPxJpt1FVi_MFS0Tg,1,9.98E-01
Japanese,621,4,EvAJBgBdgOt1jx1EufRN7w,0,3.10E-01
Japanese,32,4,bUtl50tG5P4S2fYh_BtZ6w,0,2.65E-01
Japanese,370,4.5,nEkVibaTuIFEcTNtltFgJg,1,9.96E-01
Japanese,50,4,6AD684cLq5kSKSf3naUhcg,0,2.65E-01
Japanese,1500,4,5QgBCrAbXbM1ORiqZDrBPQ,0,2.29E-01
Japanese,12,4.5,qVlDLz8Ri-ThAFJgYHuQ9A,1,9.98E-01
Japanese,40,4,aQHyp7y5Ux1sI8hC6qEwEA,0,2.65E-01
Japanese,196,4,mlJpfJMCS_bFnR5cWX6DTg,0,2.65E-01
Japanese,58,4,Xb-NlVV5gYKX2Amd_WeWoQ,0,2.65E-01
Japanese,162,3.5,25KSIumOXSnysnUIGAhNYw,0,2.65E-01
Japanese,33,4,FdCQmAHzhbHuaP5lcsYs6w,0,2.65E-01
Japanese,211,3.5,IU7J-biFGBwrl6qKBPGStQ,0,2.65E-01
Japanese,991,4,ONQRhDuWv0e9R5xOiI7YAA,0,3.13E-01
Japanese,184,4.5,a7rM-AOM7_xi8AlWX-Thkg,1,9.98E-01
Japanese,887,4,JhJLPp6KuBcD3CHCkEKJ_A,0,3.60E-01
Japanese,1924,4,7EaiwMVaNdQibSs0yYkE5Q,0,3.81E-01
Japanese,4,4.5,r-By0Hcu8imVawDfIMwRdg,1,9.98E-01
Japanese,965,4,QR1YIRzFjd2bi5iBzT9zXg,0,3.13E-01
Japanese,152,4,FLKABU82NNDnCvZSZD75Bg,0,2.65E-01
Japanese,134,4,kQa2W0D84lwO31QgUPoOLA,0,2.65E-01
Japanese,428,4,vec8jeVbbSGzVlStl0Xp_Q,0,3.74E-01
Japanese,7,4.5,IPhWpqIuAiEerKlLS82RpQ,1,9.98E-01
Japanese,167,4,8nmMip_O4vcPDcujTEa_TA,0,2.65E-01
Japanese,155,4,ymb0SvFrlcWm6k_Gx5SYcQ,0,2.65E-01
Japanese,65,4,bnaeQCoBiQ7a5IfyBkrGCg,0,2.65E-01
Japanese,90,4.5,5eXrMPB5GUM-sapL8T-znQ,1,9.98E-01
Japanese,718,4,GlPJPpKvPR4d8dmcSEYpdA,0,3.43E-01
Japanese,89,4,lbqm7geYKkE9zf1Lk-ivSw,0,2.65E-01
Japanese,490,4,itblJyiTY2h2ACidLk66oA,0,3.77E-01
Japanese,220,4,_pJXD4g4Fr0uWZvSKuG_cQ,0,2.65E-01
Japanese,471,3.5,auqBQYuADVdWaTO-RNBeoA,0,2.51E-01
Japanese,8,5,ocnHpILS80DHL--34L8xpw,0,2.65E-01
Japanese,16,4,ci457I10hOtr9PpEQ5wpZw,0,2.65E-01
Japanese,121,4,5UqEDoMZCrvhSKgCWg5GGw,0,2.65E-01
Japanese,158,4.5,o5EIqc4LekAoeLHiYjzLqQ,1,9.98E-01
Japanese,47,4,frrsYSWppFwL10u01SOAVA,0,2.65E-01
Japanese,1028,4,bJgl6cDIBIMlgrntQbxt1g,0,3.13E-01
Japanese,134,3.5,Qi1AoRNcFEX8etII_RZkFg,0,2.65E-01
Japanese,517,4,wcwftlB-61XG4ymGTR61aw,0,3.46E-01
Japanese,176,4,4Jp0wdJXLpmgCwWv6o6YEQ,0,2.65E-01
Japanese,157,3.5,lbpsRAg22TFMuBaDt2nZEQ,0,2.65E-01
Japanese,246,4,MwtXOkRUndPU-ivbtLD-bQ,0,2.65E-01
Japanese,459,3.5,hvrQQ0YWqgw0__OnofqXag,0,2.99E-01
Japanese,988,4,SxKvgnkMMZdhBJcxxKQnww,0,3.13E-01
Japanese,329,4,1rjxNwYpg0orCcZi0ku9Nw,0,1.80E-01
Japanese,5,4,kzmKTYkGLE5I-sAuY8mDGQ,0,2.65E-01
Japanese,42,4.5,4qtJ_u-7-73ts5UPa6NBmA,1,9.98E-01
Japanese,102,4,IPHolyNKu-W1DPJKxWvKQw,0,2.65E-01
Japanese,54,4,1HBtCnBGBYoq3zaQUxTbmg,0,2.65E-01
Japanese,484,4,HFn1sPqKSzvxaMk2n2ZtJw,0,3.77E-01
Japanese,95,4,AnrLdpW6G-tXQ7xhBYiA5g,0,2.65E-01
Japanese,77,4,baQdCPehE8AtwQaDFTdWCA,0,2.65E-01
Japanese,87,4,YVqpoDk4fC3noi3_lcBP3A,0,2.65E-01
Japanese,79,4,QmelPAXgkVLZfUb27diAEw,0,2.65E-01
Japanese,135,4,Uoic12Je-GLfRp3D3Klp5g,0,2.65E-01
Japanese,94,4,15R8rx9SHKNVYBwgAuTyGA,0,2.65E-01
Japanese,64,4,q23Br0CDFO6a1qx_7ItFKA,0,2.65E-01
Japanese,1398,3.5,9xRIcn0jTyvWNH9aBO3oAA,0,3.59E-01
Japanese,530,4,W5RSIwNKBa7k0jeAs5KDYg,0,3.43E-01
Japanese,8,4.5,1_JEFOI19hAu3VoODcTUvw,1,9.98E-01
Japanese,649,4,CqQ2Og9kf-LhlUWtODalCQ,0,3.59E-01
Japanese,63,4.5,oB2cpcZNyjDklNqZN0n8hg,1,9.98E-01
Japanese,247,4,YjDOSFuRWNp2d1znivWyIA,0,2.65E-01
Japanese,89,4,z_yu_Qo1xTLeYPBqBM5igA,0,2.65E-01
Japanese,24,4,wHHKg9wg30HuXCwgbmoJPQ,0,2.65E-01
Japanese,74,4.5,ieXKc6S3WlEiVkyxgaF9Ig,1,9.98E-01
Japanese,183,4.5,r6r-XK_wL02FQdAgaauTxg,1,9.98E-01
Japanese,96,4,REIcoQFvGB7B6S0GmqHo1A,0,2.65E-01
Japanese,491,4,xrnk8mgoV7up6fauVmugpw,0,3.81E-01
Japanese,16,4.5,Vf38zUk09gMgEzg60BrACA,1,9.98E-01
Japanese,656,4,pqebqpVTT8bR_s9iEu8dOA,0,3.59E-01
Japanese,77,4.5,Zjdtcex73QIz2_MvEvDrFQ,1,9.98E-01
Japanese,89,4,1en3taVtoDPgtEDWHrFeog,0,2.65E-01
Japanese,81,4.5,L3reOLLPez7lnOhyfCpvkg,1,9.98E-01
Japanese,569,4,VVlHJ6_sJbRAodV5lCzBnA,0,3.46E-01
Japanese,56,3.5,l7G5tDA96xbA_bx1ZgkOeg,0,2.65E-01
Japanese,96,4,W0_Rdy8PlbAvS9K9ggkBfA,0,2.65E-01
Japanese,236,4,u0qfikB-ppp6UwoNKqxlRw,0,2.65E-01
Japanese,31,4.5,OINi1A9bSUUN5vi7xgi3ZQ,1,9.98E-01
Japanese,131,4,enDIsmxSG2bQccQWgGNcbg,0,2.65E-01
Japanese,845,4,m6sYBuozGY1JhnHlBf1Bzg,0,3.60E-01
Japanese,856,4,i9W3EVA6FjB6lWWSEmhndA,0,3.60E-01
Japanese,210,4,GfC7pvsvhZX4-QAeZ3z_Vg,0,2.65E-01
Japanese,104,4.5,TXEl8kyZ4de8CoW7nT_i3A,1,9.98E-01
Japanese,702,3.5,gZqwq8kE-Z3-DdZGOEjOkQ,0,3.43E-01
Japanese,99,4.5,yj4culC4vfNKWXdj5ZxJ4Q,1,9.98E-01
Japanese,550,4,y_ylOQzCP-9D_4DcUIJ3jA,0,3.46E-01
Japanese,44,4,OOZgZGmiKocoYRgUOupEcA,0,2.65E-01
Japanese,56,4.5,fDeC90b2ZqPQClL62jOUmw,1,9.98E-01
Japanese,264,4,t7BIiUN0tFg33kySuuQ0aQ,0,2.23E-01
Japanese,22,4,xxsu5-2iPphmBsllkv2P1A,0,2.65E-01
Japanese,366,4,3Jr_9I2ouYHDNk8XWKdZ3w,0,1.80E-01
Japanese,16,4.5,uK1U9Ny7p2DsNR_B8w2SkQ,1,9.98E-01
Japanese,30,4,MSVftNJ5lwPK9TQtHayaPQ,0,2.65E-01
Japanese,91,4,CV--FymQcb51hxcnkpCTng,0,2.65E-01
Japanese,11,5,HdHT_9doAtEO02YErevNCw,0,2.65E-01
Japanese,153,3.5,HsqaGB90PYkI0En3rrtupQ,0,2.65E-01
Japanese,26,4.5,_QxcsvPsYnOgPhiK6gzCfg,1,9.98E-01
Japanese,31,4,2zaFer47CnuerUmTfAjJ9A,0,2.65E-01
Japanese,182,4,rn6SmSqAYx2kLFIAxytMMQ,0,2.65E-01
Japanese,29,4.5,M9NNvpKlOWLxJbSPDTe0Lg,1,9.98E-01
Japanese,588,4,wWmVAc4NnB3q0onYRM-RkA,0,3.61E-01
Japanese,547,4,bHGETjP_InKy0sIVHFgHyw,0,3.46E-01
Japanese,25,4,kHZblhTr7HEk-wQgmCscUQ,0,2.65E-01
Japanese,82,3.5,4yOiQMheUbc0spj0_viKiA,0,2.65E-01
Japanese,131,4,0IlPgT9j_85PuLDs8ZqiUw,0,2.65E-01
Japanese,971,4,dtk1Cstz5MHr-B1AOM_nXA,0,3.13E-01
Japanese,326,4,d6r6Bx-FgNuPrY6-EpeoVQ,0,2.68E-01
Japanese,31,4,GpZTBy6C-GhMBIhimBRZ_g,0,2.65E-01
Japanese,4783,4,-134ZvJ4lgiqx-sjRBWQ9g,0,3.21E-01
Japanese,318,3.5,1-7C5Kv8B8PiIbfL3_uHlw,0,2.75E-01
Japanese,218,4,EBIjeMlkgU12CyCcUDj-kg,0,2.65E-01
Japanese,108,3.5,q4zgRy2Z-j-KUtq5tT7JzA,0,2.65E-01
Japanese,89,4,bSgJYwutzr5mIn6Ar3bzUg,0,2.65E-01
Japanese,485,4,0ePn6TQSJQky4ueKeGQvpQ,0,3.77E-01
Japanese,981,3.5,MvmuCDXPliFUYJ7B7Y02AA,0,3.13E-01
Japanese,41,4,rln4dIU0ApGvEEI-Ne2bbA,0,2.65E-01
Japanese,326,4,sLxHi6kOAEV6iqr45jzb_Q,0,2.68E-01
Japanese,813,4,hh0ae47ojPqq3USCRLmAjg,0,2.11E-01
Japanese,189,3.5,wcs0Qm2PshPz0ifTsJK3YA,0,2.65E-01
Japanese,593,4,00mykkev3tKCjTsKV60yOA,0,3.61E-01
Japanese,738,4,fePu8xy0ir_ikZcS_vVSBA,0,3.43E-01
Japanese,175,4,9dikwBwukRl26W6Jqo09nQ,0,2.65E-01
Japanese,375,4,itH4GH2Mw2D5n5kkQAtMog,0,1.80E-01
Japanese,387,4,oJZq1JmKalXXjqWRKfIjwA,0,2.59E-01
Japanese,535,4,CdHOwIO6OFNXZxPYEUts2g,0,3.43E-01
Japanese,699,4,ZfuZ2byArGq-5j8zX8Afeg,0,3.43E-01
Japanese,2,4,frjMUU8VpT6Ou0y7TWEgYw,0,2.65E-01
Japanese,800,4,abNHO9-xlCsv31gghCUuxw,0,2.11E-01
Japanese,360,4.5,7OMGEtFWT6sdd9TVuoGqJQ,1,9.96E-01
Japanese,126,4,k2p78r6NOhYYb_5QOORGcA,0,2.65E-01
Japanese,33,4,D6ZEcG1FCZ18nekMWrhgMg,0,2.65E-01
Japanese,224,4,Gb79W0yuQfJvu0V0SDC0Ag,0,2.65E-01
Japanese,53,4,XL6EJm_QKNnxeGiSJXXbUg,0,2.65E-01
Japanese,61,4.5,GknCLz8E_mC211psEX8lYg,1,9.98E-01
Japanese,92,4,zcgPjeIpjYDDVbTar9mfAQ,0,2.65E-01
Japanese,222,4,c6R_hvUwsqXX2MUXWtO94Q,0,2.65E-01
Japanese,37,4,#NAME?,0,2.65E-01
Japanese,1529,4,raelHbSJ_gTo701c-KyXWg,0,2.29E-01
Japanese,77,4.5,JPEIN-ZFo0-6X06nz6cfYA,1,9.98E-01
Japanese,306,4,iHwhkW0LLlu81ZCir-lFQA,0,2.88E-01
Japanese,333,4,HVwZqjXB39xb2wJeQBX8Gw,0,1.80E-01
Japanese,110,4,iueVEi_vQxdAzdXs-8Fvrg,0,2.65E-01
Japanese,192,3.5,ruBUmEgfRVu7M6i64XMQ9Q,0,2.65E-01
Japanese,210,3.5,TBPoZ9bESX0YnIZ0uKjX_w,0,2.65E-01
Japanese,417,4,od-5v2v1HdGisEDAXotqeg,0,3.51E-01
Japanese,278,4.5,AjlmpAQV8W4--y0EksO-9g,1,9.97E-01
Japanese,9273,4,44SY464xDHbvOcjDzRbKkQ,0,3.21E-01
Japanese,941,4,Pfjb9Rn5Th7R-pLXVARwlA,0,3.13E-01
Japanese,350,4,IkQGg0Tihg6cxUZcq9dtnQ,0,1.80E-01
Japanese,386,4,VaL9GaBR_GR-q9d1VzJF3g,0,2.59E-01
Japanese,870,4,RjeW_l8OF99rn5df5-Rj4g,0,3.60E-01
Japanese,150,4,IYlO-XRwjZlUl0yoKY87cA,0,2.65E-01
Japanese,150,4,C5tqSSgVPfgtsJn3QnvDiQ,0,2.65E-01
Japanese,432,4,TeBthQZ2xpxyvXheS08ovw,0,3.74E-01
Japanese,823,4,9jRwUN3z7k0seLOzWERVeg,0,2.11E-01
Japanese,366,3.5,SqUIFSqY1PWKWY_hfgJ0MQ,0,1.80E-01
Japanese,60,4.5,FXimZKjpMjbDR20M2ruhvg,1,9.98E-01
Japanese,886,4,DpZ7Xaub8Lhpg7VJdHaPpg,0,3.60E-01
Japanese,278,4,af_i3fBov6BCMSfp5rrAdg,0,2.23E-01
Japanese,394,3.5,u8seGm3CnP6RGEiimftUIQ,0,2.59E-01
Japanese,18,4,#NAME?,0,2.65E-01
Japanese,194,4,ykf5siP-2CXY3leFbeeabQ,0,2.65E-01
Japanese,84,4,ftWoJ47SUF50RTGxH42AHw,0,2.65E-01
Japanese,581,4,GBWMJJ4_rDWqiXJ7AvHAOg,0,3.61E-01
Japanese,1293,4,eRtceh_W_yniAfCqJni5Bg,0,3.58E-01
Japanese,327,4,8NDTQb7JLHd4r0yDmpzjUA,0,2.68E-01
Japanese,421,4,6xPlSpyxE3PLJVeRvt2BwQ,0,3.51E-01
Japanese,26,4.5,mm8gYHxaLLRyv3CslY40TA,1,9.98E-01
Japanese,4,4,QpPcrp2hQQ5KUg_X6SIirA,0,2.65E-01
Japanese,122,4.5,NiFmuqLM-apdMX_jBPVIgw,1,9.98E-01
Japanese,206,4.5,YMh3vH--fzLqiOAyL_3T5w,1,9.98E-01
Japanese,132,4.5,i-s1bcKdqQdm6JiVN0JRMA,1,9.98E-01
Japanese,77,4,pil3w2-2REoXBwEToYZ_tQ,0,2.65E-01
Japanese,139,4.5,QaEqD7q2GtmlovBOPC6yIQ,1,9.98E-01
Japanese,199,3.5,9AUVb5HNQl2117Nkl7sP-Q,0,2.65E-01
Japanese,22,5,snJZrvebNxanqMmWPhqndg,0,2.65E-01
Japanese,241,4,Z7gHAR1j_hjdxoWO7kYgeQ,0,2.65E-01
Japanese,516,4,EbX_9tqAJs4gW51gZpOB7g,0,3.46E-01
Japanese,87,4.5,WlRZ4JEAVqtemQ5WQhFAFg,1,9.98E-01
Japanese,118,3.5,Gg3heBdQQ9Wr03icYIaIQA,0,2.65E-01
Japanese,138,4,cZAh6BzEeMI5fofWeDvuhw,0,2.65E-01
Japanese,70,4.5,XfHgiIsoo1Pr_v04bx9ptg,1,9.98E-01
Japanese,11,4.5,D1V7ZadUtUPuYYlpDA1BOQ,1,9.98E-01
Japanese,284,3.5,TiBeYTtuJfTv616H1ZGpjQ,0,2.23E-01
Japanese,108,3,eX1l0ZlqaHbkWz5dOmPt4A,0,1.68E-03
Japanese,266,3.5,f0CAuvkgAByWo4ceT3u9uw,0,2.23E-01
